datetime,sym,price,size
2018-02-14D13:19:04.667000000,TEST.L,4465,111
2018-02-14D13:19:04.667000000,TEST.L,4465,140
2018-02-14D13:19:07.584000000,TEST.L,4464.5,95
2018-02-14D13:19:11.269000000,TEST.L,4464.5,27
2018-02-14D13:19:11.270000000,TEST.L,4464,52
2018-02-14D13:19:11.272000000,TEST.L,4464,17
2018-02-14D13:19:11.272000000,TEST.L,4464,120
2018-02-14D13:19:11.273000000,TEST.L,4464,120
2018-02-14D13:19:11.273000000,TEST.L,4464,69
2018-02-14D13:19:11.275000000,TEST.L,4464,120
2018-02-14D13:19:11.276000000,TEST.L,4464,26
2018-02-14D13:19:11.277000000,TEST.L,4464.5,101
2018-02-14D13:19:11.375000000,TEST.L,4464,104
2018-02-14D13:19:14.766000000,TEST.L,4463.5,143
2018-02-14D13:19:14.766000000,TEST.L,4463.5,160
2018-02-14D13:19:14.781000000,TEST.L,4463,16
2018-02-14D13:19:14.783000000,TEST.L,4463,130
2018-02-14D13:19:14.786000000,TEST.L,4463.5,8
2018-02-14D13:19:15.273000000,TEST.L,4463.5,167
2018-02-14D13:19:15.274000000,TEST.L,4463.5,223
2018-02-14D13:19:15.274000000,TEST.L,4463.5,137
2018-02-14D13:19:15.275000000,TEST.L,4463.5,87
2018-02-14D13:19:15.276000000,TEST.L,4463.5,401
2018-02-14D13:19:15.304000000,TEST.L,4462.5,57
2018-02-14D13:19:15.304000000,TEST.L,4462.5,50
2018-02-14D13:19:16.067000000,TEST.L,4463,13
2018-02-14D13:19:19.277000000,TEST.L,4462,121
2018-02-14D13:19:19.278000000,TEST.L,4462,50
2018-02-14D13:19:19.278000000,TEST.L,4462,59
2018-02-14D13:19:19.279000000,TEST.L,4462,59
2018-02-14D13:19:19.302000000,TEST.L,4462,62
2018-02-14D13:19:19.302000000,TEST.L,4462,23
2018-02-14D13:19:19.303000000,TEST.L,4462,60
2018-02-14D13:19:19.687000000,TEST.L,4461.5,122
2018-02-14D13:19:19.687000000,TEST.L,4461.5,111
2018-02-14D13:19:21.556000000,TEST.L,4461.5,14
2018-02-14D13:19:28.263000000,TEST.L,4462,91
2018-02-14D13:19:30.538000000,TEST.L,4461.5,54
2018-02-14D13:19:30.538000000,TEST.L,4461.5,6
2018-02-14D13:19:30.538000000,TEST.L,4461.5,194
2018-02-14D13:19:30.538000000,TEST.L,4461.5,3
2018-02-14D13:19:38.883000000,TEST.L,4462,41
2018-02-14D13:19:39.035000000,TEST.L,4462,4
2018-02-14D13:19:39.035000000,TEST.L,4462,120
2018-02-14D13:19:39.037000000,TEST.L,4462,103
2018-02-14D13:19:39.556000000,TEST.L,4462.5,236
2018-02-14D13:19:39.556000000,TEST.L,4462.5,121
2018-02-14D13:19:39.558000000,TEST.L,4462.5,54
2018-02-14D13:19:39.709000000,TEST.L,4462,50
2018-02-14D13:19:39.709000000,TEST.L,4461.5,36
2018-02-14D13:19:39.709000000,TEST.L,4461.5,50
2018-02-14D13:19:39.710000000,TEST.L,4461.5,54
2018-02-14D13:19:39.710000000,TEST.L,4461.5,27
2018-02-14D13:19:45.331000000,TEST.L,4463,25
2018-02-14D13:20:02.081000000,TEST.L,4463,64
2018-02-14D13:20:03.228000000,TEST.L,4463,24
2018-02-14D13:20:09.994000000,TEST.L,4463,31
2018-02-14D13:20:11.894000000,TEST.L,4463,43
2018-02-14D13:20:15.279000000,TEST.L,4463,20
2018-02-14D13:20:21.239000000,TEST.L,4463,9
2018-02-14D13:20:21.239000000,TEST.L,4463,14
2018-02-14D13:20:21.240000000,TEST.L,4463,214
2018-02-14D13:20:21.241000000,TEST.L,4463,39
2018-02-14D13:20:21.241000000,TEST.L,4463,134
2018-02-14D13:20:21.241000000,TEST.L,4463,134
2018-02-14D13:20:21.242000000,TEST.L,4463,39
2018-02-14D13:20:21.242000000,TEST.L,4463,97
2018-02-14D13:20:21.243000000,TEST.L,4463,37
2018-02-14D13:20:21.243000000,TEST.L,4463,97
2018-02-14D13:20:22.092000000,TEST.L,4463,134
2018-02-14D13:20:22.092000000,TEST.L,4463,13
2018-02-14D13:20:22.093000000,TEST.L,4463,2
2018-02-14D13:20:25.431000000,TEST.L,4462.5,192
2018-02-14D13:20:25.431000000,TEST.L,4462.5,41
2018-02-14D13:20:25.436000000,TEST.L,4462.5,120
2018-02-14D13:20:25.436000000,TEST.L,4462.5,86
2018-02-14D13:20:25.436000000,TEST.L,4462.5,31
2018-02-14D13:20:25.436000000,TEST.L,4462.5,17
2018-02-14D13:20:25.439000000,TEST.L,4462.5,120
2018-02-14D13:20:25.439000000,TEST.L,4462.5,127
2018-02-14D13:20:25.487000000,TEST.L,4462.5,120
2018-02-14D13:20:25.491000000,TEST.L,4462.5,101
2018-02-14D13:20:25.499000000,TEST.L,4462.5,85
2018-02-14D13:20:25.534000000,TEST.L,4462,224
2018-02-14D13:20:25.535000000,TEST.L,4462,90
2018-02-14D13:20:25.535000000,TEST.L,4462,20
2018-02-14D13:20:35.669000000,TEST.L,4461.5,38
2018-02-14D13:20:35.669000000,TEST.L,4461.5,151
2018-02-14D13:20:35.669000000,TEST.L,4461.5,69
2018-02-14D13:20:35.670000000,TEST.L,4461.5,33
2018-02-14D13:20:35.989000000,TEST.L,4461,56
2018-02-14D13:20:36.060000000,TEST.L,4461,17
2018-02-14D13:20:37.686000000,TEST.L,4461,43
2018-02-14D13:20:43.475000000,TEST.L,4460.5,22
2018-02-14D13:20:49.532000000,TEST.L,4460.5,40
2018-02-14D13:20:49.532000000,TEST.L,4460.5,88
2018-02-14D13:20:49.532000000,TEST.L,4460.5,162
2018-02-14D13:20:49.532000000,TEST.L,4460.5,149
2018-02-14D13:20:49.533000000,TEST.L,4460.5,40
2018-02-14D13:20:49.551000000,TEST.L,4460.5,11
2018-02-14D13:20:57.377000000,TEST.L,4460.5,130
2018-02-14D13:20:57.392000000,TEST.L,4460,133
2018-02-14D13:21:00.114000000,TEST.L,4460,33
2018-02-14D13:21:22.981000000,TEST.L,4460.5,223
2018-02-14D13:21:22.981000000,TEST.L,4460.5,134
2018-02-14D13:21:22.982000000,TEST.L,4460.5,160
2018-02-14D13:21:22.982000000,TEST.L,4460.5,10
2018-02-14D13:21:30.923000000,TEST.L,4460,2
2018-02-14D13:21:31.165000000,TEST.L,4460,2
2018-02-14D13:21:38.005000000,TEST.L,4460.5,134
2018-02-14D13:21:38.005000000,TEST.L,4460.5,84
2018-02-14D13:21:38.006000000,TEST.L,4460.5,140
2018-02-14D13:21:38.006000000,TEST.L,4460.5,110
2018-02-14D13:21:38.006000000,TEST.L,4460.5,110
2018-02-14D13:21:38.006000000,TEST.L,4460.5,25
2018-02-14D13:21:38.007000000,TEST.L,4460.5,134
2018-02-14D13:21:38.007000000,TEST.L,4460.5,45
2018-02-14D13:21:39.235000000,TEST.L,4460,92
2018-02-14D13:21:39.414000000,TEST.L,4460,16
2018-02-14D13:21:39.634000000,TEST.L,4460,2
2018-02-14D13:21:53.879000000,TEST.L,4460,124
2018-02-14D13:21:53.880000000,TEST.L,4460,120
2018-02-14D13:21:53.881000000,TEST.L,4460,6
2018-02-14D13:21:53.881000000,TEST.L,4460,94
2018-02-14D13:21:53.882000000,TEST.L,4460,30
2018-02-14D13:21:53.882000000,TEST.L,4460,43
2018-02-14D13:21:53.882000000,TEST.L,4460,77
2018-02-14D13:21:53.883000000,TEST.L,4460,120
2018-02-14D13:21:53.883000000,TEST.L,4460,10
2018-02-14D13:21:53.884000000,TEST.L,4460,120
2018-02-14D13:21:53.884000000,TEST.L,4460,140
2018-02-14D13:21:53.945000000,TEST.L,4459.5,209
2018-02-14D13:21:58.769000000,TEST.L,4459,102
2018-02-14D13:21:58.769000000,TEST.L,4459,90
2018-02-14D13:21:58.771000000,TEST.L,4459,19
2018-02-14D13:21:58.771000000,TEST.L,4459,90
2018-02-14D13:21:58.771000000,TEST.L,4459,31
2018-02-14D13:21:58.771000000,TEST.L,4459,137
2018-02-14D13:21:58.774000000,TEST.L,4459,65
2018-02-14D13:21:58.775000000,TEST.L,4459,120
2018-02-14D13:21:58.775000000,TEST.L,4459,111
2018-02-14D13:21:58.775000000,TEST.L,4459,120
2018-02-14D13:21:58.775000000,TEST.L,4459,118
2018-02-14D13:21:58.785000000,TEST.L,4459,2
2018-02-14D13:21:58.785000000,TEST.L,4459,49
2018-02-14D13:21:58.788000000,TEST.L,4458.5,17
2018-02-14D13:22:01.687000000,TEST.L,4458.5,175
2018-02-14D13:22:01.761000000,TEST.L,4458.5,140
2018-02-14D13:22:04.081000000,TEST.L,4458.5,175
2018-02-14D13:22:04.083000000,TEST.L,4458.5,55
2018-02-14D13:22:04.083000000,TEST.L,4458.5,206
2018-02-14D13:22:04.096000000,TEST.L,4458.5,80
2018-02-14D13:22:04.097000000,TEST.L,4458,147
2018-02-14D13:22:04.281000000,TEST.L,4458,43
2018-02-14D13:22:04.281000000,TEST.L,4458,100
2018-02-14D13:22:04.281000000,TEST.L,4458,94
2018-02-14D13:22:10.599000000,TEST.L,4458.5,217
2018-02-14D13:22:10.647000000,TEST.L,4458.5,175
2018-02-14D13:22:10.673000000,TEST.L,4459,236
2018-02-14D13:22:10.673000000,TEST.L,4459,36
2018-02-14D13:22:10.673000000,TEST.L,4459,94
2018-02-14D13:22:10.695000000,TEST.L,4459,75
2018-02-14D13:22:10.696000000,TEST.L,4459,74
2018-02-14D13:22:11.975000000,TEST.L,4459,62
2018-02-14D13:22:11.975000000,TEST.L,4459,79
2018-02-14D13:22:16.421000000,TEST.L,4459,21
2018-02-14D13:22:16.421000000,TEST.L,4459,160
2018-02-14D13:22:17.590000000,TEST.L,4458.5,41
2018-02-14D13:22:17.590000000,TEST.L,4458.5,8
2018-02-14D13:22:17.721000000,TEST.L,4459,175
2018-02-14D13:22:18.060000000,TEST.L,4458,100
2018-02-14D13:22:18.060000000,TEST.L,4458,6
2018-02-14D13:22:18.110000000,TEST.L,4458.5,101
2018-02-14D13:22:18.344000000,TEST.L,4458,33
2018-02-14D13:22:18.630000000,TEST.L,4458,7
2018-02-14D13:22:18.631000000,TEST.L,4457.5,44
2018-02-14D13:22:19.004000000,TEST.L,4458,159
2018-02-14D13:22:19.265000000,TEST.L,4459,175
2018-02-14D13:22:19.265000000,TEST.L,4459,133
2018-02-14D13:22:19.743000000,TEST.L,4458.5,110
2018-02-14D13:22:19.743000000,TEST.L,4458,16
2018-02-14D13:22:19.745000000,TEST.L,4458,48
2018-02-14D13:22:21.503000000,TEST.L,4459.5,183
2018-02-14D13:22:21.504000000,TEST.L,4459.5,40
2018-02-14D13:22:21.504000000,TEST.L,4459.5,136
2018-02-14D13:22:21.506000000,TEST.L,4459.5,104
2018-02-14D13:22:21.534000000,TEST.L,4460,19
2018-02-14D13:22:22.338000000,TEST.L,4459,11
2018-02-14D13:22:23.306000000,TEST.L,4460,53
2018-02-14D13:22:23.428000000,TEST.L,4459.5,4
2018-02-14D13:22:23.504000000,TEST.L,4459.5,46
2018-02-14D13:22:23.583000000,TEST.L,4459.5,50
2018-02-14D13:22:24.056000000,TEST.L,4460,25
2018-02-14D13:22:26.210000000,TEST.L,4460,42
2018-02-14D13:22:26.210000000,TEST.L,4460,205
2018-02-14D13:22:26.210000000,TEST.L,4460,100
2018-02-14D13:22:26.231000000,TEST.L,4460,175
2018-02-14D13:22:26.612000000,TEST.L,4460,22
2018-02-14D13:22:26.614000000,TEST.L,4460,153
2018-02-14D13:22:26.615000000,TEST.L,4460,139
2018-02-14D13:22:26.929000000,TEST.L,4459,23
2018-02-14D13:22:27.003000000,TEST.L,4459,60
2018-02-14D13:22:27.192000000,TEST.L,4459,15
2018-02-14D13:22:27.261000000,TEST.L,4459,33
2018-02-14D13:22:31.450000000,TEST.L,4460,179
2018-02-14D13:22:31.450000000,TEST.L,4460,83
2018-02-14D13:22:31.450000000,TEST.L,4460,59
2018-02-14D13:22:31.450000000,TEST.L,4460,150
2018-02-14D13:22:31.627000000,TEST.L,4459.5,90
2018-02-14D13:22:31.634000000,TEST.L,4459.5,85
2018-02-14D13:22:31.634000000,TEST.L,4459.5,55
2018-02-14D13:22:31.638000000,TEST.L,4459.5,27
2018-02-14D13:22:31.638000000,TEST.L,4459,56
2018-02-14D13:22:31.691000000,TEST.L,4460,19
2018-02-14D13:22:32.028000000,TEST.L,4459,11
2018-02-14D13:22:32.035000000,TEST.L,4460,71
2018-02-14D13:22:32.035000000,TEST.L,4460,85
2018-02-14D13:22:32.035000000,TEST.L,4460,150
2018-02-14D13:22:32.035000000,TEST.L,4460,145
2018-02-14D13:22:32.035000000,TEST.L,4460,118
2018-02-14D13:22:32.042000000,TEST.L,4459.5,26
2018-02-14D13:22:32.042000000,TEST.L,4459.5,175
2018-02-14D13:22:32.043000000,TEST.L,4459.5,34
2018-02-14D13:22:32.063000000,TEST.L,4460,142
2018-02-14D13:22:32.093000000,TEST.L,4460,34
2018-02-14D13:22:32.122000000,TEST.L,4460,14
2018-02-14D13:22:32.212000000,TEST.L,4459,68
2018-02-14D13:22:32.221000000,TEST.L,4459,12
2018-02-14D13:22:32.221000000,TEST.L,4459,11
2018-02-14D13:22:32.222000000,TEST.L,4459,77
2018-02-14D13:22:33.098000000,TEST.L,4460,6
2018-02-14D13:22:33.098000000,TEST.L,4460,170
2018-02-14D13:22:33.116000000,TEST.L,4460,40
2018-02-14D13:22:33.116000000,TEST.L,4460,218
2018-02-14D13:22:33.166000000,TEST.L,4459,5
2018-02-14D13:22:33.166000000,TEST.L,4459,90
2018-02-14D13:22:33.793000000,TEST.L,4460,151
2018-02-14D13:22:33.794000000,TEST.L,4460,88
2018-02-14D13:22:33.794000000,TEST.L,4460,134
2018-02-14D13:22:34.243000000,TEST.L,4459.5,56
2018-02-14D13:22:34.578000000,TEST.L,4459.5,36
2018-02-14D13:22:35.487000000,TEST.L,4459,2
2018-02-14D13:22:35.565000000,TEST.L,4459,9
2018-02-14D13:22:36.921000000,TEST.L,4459,19
2018-02-14D13:22:36.921000000,TEST.L,4459,15
2018-02-14D13:22:37.011000000,TEST.L,4460,228
2018-02-14D13:22:37.011000000,TEST.L,4460,142
2018-02-14D13:22:37.713000000,TEST.L,4460,145
2018-02-14D13:22:37.896000000,TEST.L,4459.5,23
2018-02-14D13:22:37.935000000,TEST.L,4459.5,113
2018-02-14D13:22:38.810000000,TEST.L,4459.5,35
2018-02-14D13:22:39.032000000,TEST.L,4459.5,15
2018-02-14D13:22:39.248000000,TEST.L,4459.5,16
2018-02-14D13:22:40.113000000,TEST.L,4460.5,46
2018-02-14D13:22:40.113000000,TEST.L,4460.5,116
2018-02-14D13:22:40.113000000,TEST.L,4460.5,228
2018-02-14D13:22:40.113000000,TEST.L,4460.5,143
2018-02-14D13:22:40.113000000,TEST.L,4460.5,107
2018-02-14D13:22:40.113000000,TEST.L,4460.5,75
2018-02-14D13:22:40.113000000,TEST.L,4460.5,84
2018-02-14D13:22:40.300000000,TEST.L,4460,75
2018-02-14D13:22:40.307000000,TEST.L,4460,25
2018-02-14D13:22:40.307000000,TEST.L,4459.5,109
2018-02-14D13:22:40.307000000,TEST.L,4459.5,9
2018-02-14D13:22:40.310000000,TEST.L,4460,25
2018-02-14D13:22:40.310000000,TEST.L,4459.5,107
2018-02-14D13:22:40.559000000,TEST.L,4459.5,75
2018-02-14D13:22:40.559000000,TEST.L,4459.5,100
2018-02-14D13:22:40.559000000,TEST.L,4459.5,41
2018-02-14D13:22:40.560000000,TEST.L,4459,120
2018-02-14D13:22:40.560000000,TEST.L,4459,8
2018-02-14D13:22:40.616000000,TEST.L,4460,87
2018-02-14D13:22:40.617000000,TEST.L,4460,190
2018-02-14D13:22:40.617000000,TEST.L,4460,136
2018-02-14D13:22:40.802000000,TEST.L,4459.5,25
2018-02-14D13:22:40.802000000,TEST.L,4459,57
2018-02-14D13:22:42.207000000,TEST.L,4459.5,72
2018-02-14D13:22:44.226000000,TEST.L,4460,139
2018-02-14D13:22:48.876000000,TEST.L,4460,144
2018-02-14D13:22:48.876000000,TEST.L,4460,28
2018-02-14D13:22:48.914000000,TEST.L,4460,15
2018-02-14D13:22:59.975000000,TEST.L,4459.5,118
2018-02-14D13:22:59.977000000,TEST.L,4459.5,2
2018-02-14D13:22:59.977000000,TEST.L,4459.5,51
2018-02-14D13:22:59.981000000,TEST.L,4459.5,69
2018-02-14D13:22:59.984000000,TEST.L,4459.5,120
2018-02-14D13:22:59.984000000,TEST.L,4459.5,120
2018-02-14D13:22:59.986000000,TEST.L,4459.5,21
2018-02-14D13:22:59.986000000,TEST.L,4459.5,48
2018-02-14D13:22:59.988000000,TEST.L,4459.5,72
2018-02-14D13:23:00.001000000,TEST.L,4459.5,103
2018-02-14D13:23:00.001000000,TEST.L,4459.5,5
2018-02-14D13:23:00.002000000,TEST.L,4459.5,138
2018-02-14D13:23:00.003000000,TEST.L,4460,18
2018-02-14D13:23:00.003000000,TEST.L,4460,21
2018-02-14D13:23:07.309000000,TEST.L,4459.5,175
2018-02-14D13:23:07.309000000,TEST.L,4459.5,100
2018-02-14D13:23:07.344000000,TEST.L,4460,29
2018-02-14D13:23:09.900000000,TEST.L,4459.5,171
2018-02-14D13:23:12.337000000,TEST.L,4459.5,47
2018-02-14D13:23:12.960000000,TEST.L,4459.5,175
2018-02-14D13:23:15.167000000,TEST.L,4460,30
2018-02-14D13:23:22.070000000,TEST.L,4460,27
2018-02-14D13:23:22.071000000,TEST.L,4460,145
2018-02-14D13:23:22.072000000,TEST.L,4460,32
2018-02-14D13:23:22.072000000,TEST.L,4460,15
2018-02-14D13:23:22.083000000,TEST.L,4460,178
2018-02-14D13:23:25.831000000,TEST.L,4460,223
2018-02-14D13:23:29.097000000,TEST.L,4460,33
2018-02-14D13:23:32.226000000,TEST.L,4459.5,101
2018-02-14D13:23:32.228000000,TEST.L,4459.5,67
2018-02-14D13:23:32.228000000,TEST.L,4459.5,54
2018-02-14D13:23:32.228000000,TEST.L,4459.5,16
2018-02-14D13:23:32.243000000,TEST.L,4460,39
2018-02-14D13:23:46.741000000,TEST.L,4460,138
2018-02-14D13:23:46.741000000,TEST.L,4460,43
2018-02-14D13:23:46.743000000,TEST.L,4460,67
2018-02-14D13:23:46.744000000,TEST.L,4460,139
2018-02-14D13:23:46.744000000,TEST.L,4460,39
2018-02-14D13:23:46.824000000,TEST.L,4460,143
2018-02-14D13:23:47.148000000,TEST.L,4460,56
2018-02-14D13:23:48.196000000,TEST.L,4460,14
2018-02-14D13:23:58.172000000,TEST.L,4460.5,192
2018-02-14D13:23:58.202000000,TEST.L,4461,44
2018-02-14D13:24:03.893000000,TEST.L,4461,15
2018-02-14D13:24:03.893000000,TEST.L,4461,202
2018-02-14D13:24:03.893000000,TEST.L,4461,143
2018-02-14D13:24:03.893000000,TEST.L,4461,51
2018-02-14D13:24:03.894000000,TEST.L,4461,136
2018-02-14D13:24:03.958000000,TEST.L,4461,99
2018-02-14D13:24:03.958000000,TEST.L,4461,59
2018-02-14D13:24:26.087000000,TEST.L,4461.5,107
2018-02-14D13:24:26.087000000,TEST.L,4461.5,29
2018-02-14D13:24:26.087000000,TEST.L,4461.5,201
2018-02-14D13:24:26.087000000,TEST.L,4461.5,166
2018-02-14D13:24:26.092000000,TEST.L,4461.5,259
2018-02-14D13:24:26.101000000,TEST.L,4462,14
2018-02-14D13:24:26.109000000,TEST.L,4461.5,79
2018-02-14D13:24:26.109000000,TEST.L,4461.5,105
2018-02-14D13:24:27.561000000,TEST.L,4462,58
2018-02-14D13:24:33.449000000,TEST.L,4462,23
2018-02-14D13:24:33.449000000,TEST.L,4462,65
2018-02-14D13:24:33.449000000,TEST.L,4462,20
2018-02-14D13:24:33.449000000,TEST.L,4462,90
2018-02-14D13:24:33.452000000,TEST.L,4462,136
2018-02-14D13:24:33.452000000,TEST.L,4462,112
2018-02-14D13:24:35.663000000,TEST.L,4462.5,231
2018-02-14D13:24:36.553000000,TEST.L,4462.5,216
2018-02-14D13:24:36.563000000,TEST.L,4462.5,2
2018-02-14D13:24:36.563000000,TEST.L,4462.5,36
2018-02-14D13:24:40.472000000,TEST.L,4463,59
2018-02-14D13:24:40.474000000,TEST.L,4463,79
2018-02-14D13:24:41.172000000,TEST.L,4463.5,154
2018-02-14D13:24:41.194000000,TEST.L,4464,27
2018-02-14D13:24:41.443000000,TEST.L,4464.5,50
2018-02-14D13:24:41.443000000,TEST.L,4464.5,64
2018-02-14D13:24:43.150000000,TEST.L,4464,25
2018-02-14D13:24:43.150000000,TEST.L,4464,41
2018-02-14D13:24:43.350000000,TEST.L,4463.5,89
2018-02-14D13:24:43.350000000,TEST.L,4463.5,17
2018-02-14D13:24:43.351000000,TEST.L,4463.5,11
2018-02-14D13:24:43.550000000,TEST.L,4463,102
2018-02-14D13:24:44.386000000,TEST.L,4463.5,175
2018-02-14D13:24:47.403000000,TEST.L,4463.5,139
2018-02-14D13:24:49.927000000,TEST.L,4463.5,175
2018-02-14D13:24:49.927000000,TEST.L,4463.5,59
2018-02-14D13:24:54.027000000,TEST.L,4464,175
2018-02-14D13:24:54.027000000,TEST.L,4464,82
2018-02-14D13:25:03.728000000,TEST.L,4465.5,195
2018-02-14D13:25:03.728000000,TEST.L,4465.5,186
2018-02-14D13:25:03.792000000,TEST.L,4466,24
2018-02-14D13:25:03.874000000,TEST.L,4465.5,175
2018-02-14D13:25:03.874000000,TEST.L,4465,21
2018-02-14D13:25:04.544000000,TEST.L,4466,128
2018-02-14D13:25:05.183000000,TEST.L,4466.5,244
2018-02-14D13:25:05.183000000,TEST.L,4466.5,14
2018-02-14D13:25:05.184000000,TEST.L,4466.5,78
2018-02-14D13:25:06.399000000,TEST.L,4466,100
2018-02-14D13:25:13.065000000,TEST.L,4466.5,202
2018-02-14D13:25:13.065000000,TEST.L,4466,90
2018-02-14D13:25:13.068000000,TEST.L,4466.5,17
2018-02-14D13:25:18.258000000,TEST.L,4467.5,128
2018-02-14D13:25:18.263000000,TEST.L,4467.5,66
2018-02-14D13:25:18.627000000,TEST.L,4468,46
2018-02-14D13:25:23.336000000,TEST.L,4468,136
2018-02-14D13:25:23.350000000,TEST.L,4468,175
2018-02-14D13:25:24.606000000,TEST.L,4468,22
2018-02-14D13:25:26.728000000,TEST.L,4468.5,136
2018-02-14D13:25:26.729000000,TEST.L,4468.5,194
2018-02-14D13:25:26.729000000,TEST.L,4468.5,120
2018-02-14D13:25:26.729000000,TEST.L,4468.5,50
2018-02-14D13:25:26.751000000,TEST.L,4469,175
2018-02-14D13:25:26.751000000,TEST.L,4469,15
2018-02-14D13:25:26.752000000,TEST.L,4469,120
2018-02-14D13:25:26.766000000,TEST.L,4469,128
2018-02-14D13:25:31.116000000,TEST.L,4469,255
2018-02-14D13:25:31.134000000,TEST.L,4469,27
2018-02-14D13:25:32.031000000,TEST.L,4469,112
2018-02-14D13:25:32.032000000,TEST.L,4469,120
2018-02-14D13:25:38.484000000,TEST.L,4469,50
2018-02-14D13:25:38.488000000,TEST.L,4469,29
2018-02-14D13:25:38.509000000,TEST.L,4469,22
2018-02-14D13:25:42.451000000,TEST.L,4469,72
2018-02-14D13:25:42.452000000,TEST.L,4469,59
2018-02-14D13:25:42.454000000,TEST.L,4469,213
2018-02-14D13:25:42.454000000,TEST.L,4469.5,120
2018-02-14D13:25:42.454000000,TEST.L,4469.5,232
2018-02-14D13:25:42.454000000,TEST.L,4470,225
2018-02-14D13:25:42.454000000,TEST.L,4470,285
2018-02-14D13:25:42.455000000,TEST.L,4470,50
2018-02-14D13:25:42.455000000,TEST.L,4470,132
2018-02-14D13:25:42.455000000,TEST.L,4470.5,225
2018-02-14D13:25:42.455000000,TEST.L,4470.5,50
2018-02-14D13:25:42.456000000,TEST.L,4470.5,329
2018-02-14D13:25:42.456000000,TEST.L,4470.5,129
2018-02-14D13:25:42.456000000,TEST.L,4470.5,150
2018-02-14D13:25:42.458000000,TEST.L,4470,130
2018-02-14D13:25:42.458000000,TEST.L,4470,60
2018-02-14D13:25:42.460000000,TEST.L,4470.5,50
2018-02-14D13:25:42.485000000,TEST.L,4470,120
2018-02-14D13:25:42.685000000,TEST.L,4470,175
2018-02-14D13:25:42.685000000,TEST.L,4470,128
2018-02-14D13:25:42.685000000,TEST.L,4470,27
2018-02-14D13:25:42.685000000,TEST.L,4470,15
2018-02-14D13:25:42.687000000,TEST.L,4470,2219
2018-02-14D13:25:42.701000000,TEST.L,4469,175
2018-02-14D13:25:42.703000000,TEST.L,4469,130
2018-02-14D13:25:42.703000000,TEST.L,4469,232
2018-02-14D13:25:42.711000000,TEST.L,4468.5,120
2018-02-14D13:25:42.711000000,TEST.L,4468.5,17
2018-02-14D13:25:42.711000000,TEST.L,4468.5,240
2018-02-14D13:25:42.711000000,TEST.L,4468.5,232
2018-02-14D13:25:43.165000000,TEST.L,4469,110
2018-02-14D13:25:43.165000000,TEST.L,4469.5,175
2018-02-14D13:25:43.165000000,TEST.L,4470,50
2018-02-14D13:25:43.166000000,TEST.L,4470,333
2018-02-14D13:25:43.167000000,TEST.L,4470,180
2018-02-14D13:25:43.167000000,TEST.L,4470.5,150
2018-02-14D13:25:43.167000000,TEST.L,4470.5,50
2018-02-14D13:25:43.168000000,TEST.L,4470.5,175
2018-02-14D13:25:43.168000000,TEST.L,4470.5,288
2018-02-14D13:25:43.168000000,TEST.L,4470.5,111
2018-02-14D13:25:43.171000000,TEST.L,4470,60
2018-02-14D13:25:43.479000000,TEST.L,4469,175
2018-02-14D13:25:43.479000000,TEST.L,4469,63
2018-02-14D13:25:43.503000000,TEST.L,4470,175
2018-02-14D13:25:43.503000000,TEST.L,4470,150
2018-02-14D13:25:43.504000000,TEST.L,4470,232
2018-02-14D13:25:43.504000000,TEST.L,4470,50
2018-02-14D13:25:43.504000000,TEST.L,4470,120
2018-02-14D13:25:43.504000000,TEST.L,4470.5,150
2018-02-14D13:25:43.504000000,TEST.L,4470.5,232
2018-02-14D13:25:43.504000000,TEST.L,4470.5,50
2018-02-14D13:25:43.505000000,TEST.L,4470.5,316
2018-02-14D13:25:43.506000000,TEST.L,4470.5,219
2018-02-14D13:25:43.507000000,TEST.L,4470,70
2018-02-14D13:25:43.507000000,TEST.L,4470,70
2018-02-14D13:25:43.507000000,TEST.L,4470,35
2018-02-14D13:25:43.509000000,TEST.L,4470,60
2018-02-14D13:25:43.509000000,TEST.L,4470.5,150
2018-02-14D13:25:43.509000000,TEST.L,4470.5,140
2018-02-14D13:25:43.509000000,TEST.L,4470.5,140
2018-02-14D13:25:43.537000000,TEST.L,4469.5,175
2018-02-14D13:25:43.538000000,TEST.L,4469.5,175
2018-02-14D13:25:43.538000000,TEST.L,4469,120
2018-02-14D13:25:43.538000000,TEST.L,4469,34
2018-02-14D13:25:43.538000000,TEST.L,4469,105
2018-02-14D13:25:43.538000000,TEST.L,4469,218
2018-02-14D13:25:43.539000000,TEST.L,4470,19
2018-02-14D13:25:43.689000000,TEST.L,4469,32
2018-02-14D13:25:43.801000000,TEST.L,4470,224
2018-02-14D13:25:43.801000000,TEST.L,4470,50
2018-02-14D13:25:43.801000000,TEST.L,4470.5,175
2018-02-14D13:25:43.801000000,TEST.L,4470.5,50
2018-02-14D13:25:43.802000000,TEST.L,4470.5,188
2018-02-14D13:25:43.803000000,TEST.L,4470.5,19
2018-02-14D13:25:43.804000000,TEST.L,4470.5,201
2018-02-14D13:25:44.620000000,TEST.L,4471,518
2018-02-14D13:25:44.620000000,TEST.L,4471,256
2018-02-14D13:25:44.621000000,TEST.L,4471,60
2018-02-14D13:25:44.641000000,TEST.L,4471,170
2018-02-14D13:25:44.684000000,TEST.L,4470.5,100
2018-02-14D13:25:44.684000000,TEST.L,4470,285
2018-02-14D13:25:44.684000000,TEST.L,4470,232
2018-02-14D13:25:44.684000000,TEST.L,4470,102
